Gene,Genome,Gene_Count,Path,Activity,Trophic_level,Substrate,Product,Enzymatic_Activity,iso_index
ko:K00929,Proteiniclasticum_ruminis_DSM_24773,1,butyrate,Butyrate_1,Primary Fermentation,Pyruvate,Butyrate,NA,87
ko:K00929,Proteiniclasticum_ruminis_DSM_24773,1,Acetogenesis,Acetate_4,Secondary Fermentation,Butyrate,Acetate,NA,87
ko:K01034,Proteiniclasticum_ruminis_DSM_24773,1,butyrate,Butyrate_3,Primary Fermentation,Acetyl-CoA,Butyrate,NA,87
ko:K01034,Proteiniclasticum_ruminis_DSM_24773,1,Acetogenesis,Acetate_4,Secondary Fermentation,Butyrate,Acetate,NA,87
ko:K01034,Proteiniclasticum_ruminis_DSM_24773,1,butyrate,Butyrate_2,Secondary Fermentation,Succinate,Butyrate,NA,87
ko:K01035,Proteiniclasticum_ruminis_DSM_24773,1,butyrate,Butyrate_3,Primary Fermentation,Acetyl-CoA,Butyrate,NA,87
ko:K01035,Proteiniclasticum_ruminis_DSM_24773,1,Acetogenesis,Acetate_4,Secondary Fermentation,Butyrate,Acetate,NA,87
ko:K01035,Proteiniclasticum_ruminis_DSM_24773,1,butyrate,Butyrate_2,Secondary Fermentation,Succinate,Butyrate,NA,87
ko:K01624,Proteiniclasticum_ruminis_DSM_24773,1,glycolysis,glycolysis,Sugar,hexose,pyruvate,NA,87
ko:K01689,Proteiniclasticum_ruminis_DSM_24773,1,glycolysis,glycolysis,Sugar,hexose,pyruvate,NA,87
ko:K01783,Proteiniclasticum_ruminis_DSM_24773,1,pentose_phosphate,pentose_phosphate,Sugar,pentose,pyruvate,NA,87
ko:K01803,Proteiniclasticum_ruminis_DSM_24773,1,glycolysis,glycolysis,Sugar,hexose,pyruvate,NA,87
ko:K01808,Proteiniclasticum_ruminis_DSM_24773,1,pentose_phosphate,pentose_phosphate,Sugar,pentose,pyruvate,NA,87
ko:K01810,Proteiniclasticum_ruminis_DSM_24773,1,glycolysis,glycolysis,Sugar,hexose,pyruvate,NA,87
ko:K03737,Proteiniclasticum_ruminis_DSM_24773,1,butyrate,Butyrate_1,Primary Fermentation,Pyruvate,Butyrate,NA,87
ko:K04041,Proteiniclasticum_ruminis_DSM_24773,1,glycolysis,glycolysis,Sugar,hexose,pyruvate,NA,87
ko:K07404,Proteiniclasticum_ruminis_DSM_24773,1,pentose_phosphate,pentose_phosphate,Sugar,pentose,pyruvate,NA,87
ko:K15633,Proteiniclasticum_ruminis_DSM_24773,1,glycolysis,glycolysis,Sugar,hexose,pyruvate,NA,87
ko:K18122,Proteiniclasticum_ruminis_DSM_24773,1,butyrate,Butyrate_2,Secondary Fermentation,Succinate,Butyrate,NA,87
ko:K21071,Proteiniclasticum_ruminis_DSM_24773,1,glycolysis,glycolysis,Sugar,hexose,pyruvate,NA,87
ko:K00016,Pseudobutyrivibrio_ruminis_AD2017,1,lactate,lactate,Primary Fermentation,Pyruvate,Lactate,NA,205
ko:K00134,Pseudobutyrivibrio_ruminis_AD2017,1,glycolysis,glycolysis,Sugar,hexose,pyruvate,NA,205
ko:K00248,Pseudobutyrivibrio_ruminis_AD2017,1,butyrate,Butyrate_3,Primary Fermentation,Acetyl-CoA,Butyrate,NA,205
ko:K00615,Pseudobutyrivibrio_ruminis_AD2017,1,pentose_phosphate,pentose_phosphate,Sugar,pentose,pyruvate,NA,205
ko:K00616,Pseudobutyrivibrio_ruminis_AD2017,1,pentose_phosphate,pentose_phosphate,Sugar,pentose,pyruvate,NA,205
ko:K00625,Pseudobutyrivibrio_ruminis_AD2017,1,Acetogenesis,Acetate_5,Primary Fermentation,Acetyl-CoA + ADP phosphate (2 step),Acetate,NA,205
ko:K00625,Pseudobutyrivibrio_ruminis_AD2017,1,butyrate,Butyrate_3,Primary Fermentation,Acetyl-CoA,Butyrate,NA,205
ko:K00626,Pseudobutyrivibrio_ruminis_AD2017,1,butyrate,Butyrate_3,Primary Fermentation,Acetyl-CoA,Butyrate,NA,205
ko:K00850,Pseudobutyrivibrio_ruminis_AD2017,1,glycolysis,glycolysis,Sugar,hexose,pyruvate,NA,205
ko:K00873,Pseudobutyrivibrio_ruminis_AD2017,1,glycolysis,glycolysis,Sugar,hexose,pyruvate,NA,205
ko:K00925,Pseudobutyrivibrio_ruminis_AD2017,1,Acetogenesis,Acetate_5,Primary Fermentation,Acetyl-CoA + ADP phosphate (2 step),Acetate,NA,205
ko:K00925,Pseudobutyrivibrio_ruminis_AD2017,1,butyrate,Butyrate_3,Primary Fermentation,Acetyl-CoA,Butyrate,NA,205
ko:K00927,Pseudobutyrivibrio_ruminis_AD2017,1,glycolysis,glycolysis,Sugar,hexose,pyruvate,NA,205
ko:K01624,Pseudobutyrivibrio_ruminis_AD2017,1,glycolysis,glycolysis,Sugar,hexose,pyruvate,NA,205
ko:K01783,Pseudobutyrivibrio_ruminis_AD2017,1,pentose_phosphate,pentose_phosphate,Sugar,pentose,pyruvate,NA,205
ko:K01803,Pseudobutyrivibrio_ruminis_AD2017,1,glycolysis,glycolysis,Sugar,hexose,pyruvate,NA,205
ko:K01808,Pseudobutyrivibrio_ruminis_AD2017,1,pentose_phosphate,pentose_phosphate,Sugar,pentose,pyruvate,NA,205
ko:K01810,Pseudobutyrivibrio_ruminis_AD2017,1,glycolysis,glycolysis,Sugar,hexose,pyruvate,NA,205
ko:K07404,Pseudobutyrivibrio_ruminis_AD2017,1,pentose_phosphate,pentose_phosphate,Sugar,pentose,pyruvate,NA,205
ko:K15633,Pseudobutyrivibrio_ruminis_AD2017,1,glycolysis,glycolysis,Sugar,hexose,pyruvate,NA,205
ko:K21071,Pseudobutyrivibrio_ruminis_AD2017,1,glycolysis,glycolysis,Sugar,hexose,pyruvate,NA,205
ko:K00016,Pseudobutyrivibrio_sp_LB2011_T375,1,lactate,lactate,Primary Fermentation,Pyruvate,Lactate,NA,90
ko:K00134,Pseudobutyrivibrio_sp_LB2011_T375,1,glycolysis,glycolysis,Sugar,hexose,pyruvate,NA,90
ko:K00248,Pseudobutyrivibrio_sp_LB2011_T375,1,butyrate,Butyrate_1,Primary Fermentation,Pyruvate,Butyrate,NA,90
ko:K00248,Pseudobutyrivibrio_sp_LB2011_T375,1,butyrate,Butyrate_3,Primary Fermentation,Acetyl-CoA,Butyrate,NA,90
ko:K00615,Pseudobutyrivibrio_sp_LB2011_T375,1,pentose_phosphate,pentose_phosphate,Sugar,pentose,pyruvate,NA,90
ko:K00616,Pseudobutyrivibrio_sp_LB2011_T375,1,pentose_phosphate,pentose_phosphate,Sugar,pentose,pyruvate,NA,90
ko:K00625,Pseudobutyrivibrio_sp_LB2011_T375,1,Acetogenesis,Acetate_5,Primary Fermentation,Acetyl-CoA + ADP phosphate (2 step),Acetate,NA,90
ko:K00625,Pseudobutyrivibrio_sp_LB2011_T375,1,butyrate,Butyrate_3,Primary Fermentation,Acetyl-CoA,Butyrate,NA,90
ko:K00626,Pseudobutyrivibrio_sp_LB2011_T375,1,butyrate,Butyrate_1,Primary Fermentation,Pyruvate,Butyrate,NA,90
ko:K00626,Pseudobutyrivibrio_sp_LB2011_T375,1,butyrate,Butyrate_3,Primary Fermentation,Acetyl-CoA,Butyrate,NA,90
ko:K00850,Pseudobutyrivibrio_sp_LB2011_T375,1,glycolysis,glycolysis,Sugar,hexose,pyruvate,NA,90
ko:K00873,Pseudobutyrivibrio_sp_LB2011_T375,1,glycolysis,glycolysis,Sugar,hexose,pyruvate,NA,90
ko:K00882,Pseudobutyrivibrio_sp_LB2011_T375,1,fructose,fructose,Sugar,Fructose,"fructose-1,6-bisphosphate",NA,90
ko:K00925,Pseudobutyrivibrio_sp_LB2011_T375,1,Acetogenesis,Acetate_5,Primary Fermentation,Acetyl-CoA + ADP phosphate (2 step),Acetate,NA,90
ko:K00925,Pseudobutyrivibrio_sp_LB2011_T375,1,butyrate,Butyrate_3,Primary Fermentation,Acetyl-CoA,Butyrate,NA,90
ko:K00927,Pseudobutyrivibrio_sp_LB2011_T375,1,glycolysis,glycolysis,Sugar,hexose,pyruvate,NA,90
ko:K00929,Pseudobutyrivibrio_sp_LB2011_T375,1,butyrate,Butyrate_1,Primary Fermentation,Pyruvate,Butyrate,NA,90
ko:K01624,Pseudobutyrivibrio_sp_LB2011_T375,1,glycolysis,glycolysis,Sugar,hexose,pyruvate,NA,90
ko:K01689,Pseudobutyrivibrio_sp_LB2011_T375,1,glycolysis,glycolysis,Sugar,hexose,pyruvate,NA,90
ko:K01783,Pseudobutyrivibrio_sp_LB2011_T375,1,pentose_phosphate,pentose_phosphate,Sugar,pentose,pyruvate,NA,90
ko:K01803,Pseudobutyrivibrio_sp_LB2011_T375,1,glycolysis,glycolysis,Sugar,hexose,pyruvate,NA,90
ko:K01808,Pseudobutyrivibrio_sp_LB2011_T375,1,pentose_phosphate,pentose_phosphate,Sugar,pentose,pyruvate,NA,90
ko:K01810,Pseudobutyrivibrio_sp_LB2011_T375,1,glycolysis,glycolysis,Sugar,hexose,pyruvate,NA,90
ko:K03737,Pseudobutyrivibrio_sp_LB2011_T375,1,butyrate,Butyrate_1,Primary Fermentation,Pyruvate,Butyrate,NA,90
ko:K04041,Pseudobutyrivibrio_sp_LB2011_T375,1,glycolysis,glycolysis,Sugar,hexose,pyruvate,NA,90
ko:K07404,Pseudobutyrivibrio_sp_LB2011_T375,1,pentose_phosphate,pentose_phosphate,Sugar,pentose,pyruvate,NA,90
ko:K15633,Pseudobutyrivibrio_sp_LB2011_T375,1,glycolysis,glycolysis,Sugar,hexose,pyruvate,NA,90
ko:K21071,Pseudobutyrivibrio_sp_LB2011_T375,1,glycolysis,glycolysis,Sugar,hexose,pyruvate,NA,90
ko:K00134,Ruminococcus_albus_7_DSM_20455,1,glycolysis,glycolysis,Sugar,hexose,pyruvate,NA,106
ko:K00615,Ruminococcus_albus_7_DSM_20455,1,pentose_phosphate,pentose_phosphate,Sugar,pentose,pyruvate,NA,106
ko:K00616,Ruminococcus_albus_7_DSM_20455,1,pentose_phosphate,pentose_phosphate,Sugar,pentose,pyruvate,NA,106
ko:K00850,Ruminococcus_albus_7_DSM_20455,1,glycolysis,glycolysis,Sugar,hexose,pyruvate,NA,106
ko:K00873,Ruminococcus_albus_7_DSM_20455,1,glycolysis,glycolysis,Sugar,hexose,pyruvate,NA,106
ko:K00925,Ruminococcus_albus_7_DSM_20455,1,Acetogenesis,Acetate_5,Primary Fermentation,Acetyl-CoA + ADP phosphate (2 step),Acetate,NA,106
ko:K00927,Ruminococcus_albus_7_DSM_20455,1,glycolysis,glycolysis,Sugar,hexose,pyruvate,NA,106
ko:K01624,Ruminococcus_albus_7_DSM_20455,1,glycolysis,glycolysis,Sugar,hexose,pyruvate,NA,106
ko:K01689,Ruminococcus_albus_7_DSM_20455,1,glycolysis,glycolysis,Sugar,hexose,pyruvate,NA,106
ko:K01783,Ruminococcus_albus_7_DSM_20455,1,pentose_phosphate,pentose_phosphate,Sugar,pentose,pyruvate,NA,106
ko:K01803,Ruminococcus_albus_7_DSM_20455,1,glycolysis,glycolysis,Sugar,hexose,pyruvate,NA,106
ko:K01808,Ruminococcus_albus_7_DSM_20455,1,pentose_phosphate,pentose_phosphate,Sugar,pentose,pyruvate,NA,106
ko:K01810,Ruminococcus_albus_7_DSM_20455,1,glycolysis,glycolysis,Sugar,hexose,pyruvate,NA,106
ko:K01834,Ruminococcus_albus_7_DSM_20455,1,glycolysis,glycolysis,Sugar,hexose,pyruvate,NA,106
ko:K04041,Ruminococcus_albus_7_DSM_20455,1,glycolysis,glycolysis,Sugar,hexose,pyruvate,NA,106
ko:K15633,Ruminococcus_albus_7_DSM_20455,1,glycolysis,glycolysis,Sugar,hexose,pyruvate,NA,106
ko:K21071,Ruminococcus_albus_7_DSM_20455,1,glycolysis,glycolysis,Sugar,hexose,pyruvate,NA,106
ko:K00016,Ruminococcus_flavefaciens_B34b,1,lactate,lactate,Primary Fermentation,Pyruvate,Lactate,NA,103
ko:K00134,Ruminococcus_flavefaciens_B34b,1,glycolysis,glycolysis,Sugar,hexose,pyruvate,NA,103
ko:K00873,Ruminococcus_flavefaciens_B34b,1,glycolysis,glycolysis,Sugar,hexose,pyruvate,NA,103
ko:K00882,Ruminococcus_flavefaciens_B34b,1,fructose,fructose,Sugar,Fructose,"fructose-1,6-bisphosphate",NA,103
ko:K00925,Ruminococcus_flavefaciens_B34b,1,Acetogenesis,Acetate_5,Primary Fermentation,Acetyl-CoA + ADP phosphate (2 step),Acetate,NA,103
ko:K00927,Ruminococcus_flavefaciens_B34b,1,glycolysis,glycolysis,Sugar,hexose,pyruvate,NA,103
ko:K01624,Ruminococcus_flavefaciens_B34b,1,glycolysis,glycolysis,Sugar,hexose,pyruvate,NA,103
ko:K01803,Ruminococcus_flavefaciens_B34b,1,glycolysis,glycolysis,Sugar,hexose,pyruvate,NA,103
ko:K01810,Ruminococcus_flavefaciens_B34b,1,glycolysis,glycolysis,Sugar,hexose,pyruvate,NA,103
ko:K03778,Ruminococcus_flavefaciens_B34b,1,lactate,lactate,Primary Fermentation,Pyruvate,Lactate,NA,103
ko:K04041,Ruminococcus_flavefaciens_B34b,1,glycolysis,glycolysis,Sugar,hexose,pyruvate,NA,103
ko:K15633,Ruminococcus_flavefaciens_B34b,1,glycolysis,glycolysis,Sugar,hexose,pyruvate,NA,103
ko:K21071,Ruminococcus_flavefaciens_B34b,1,glycolysis,glycolysis,Sugar,hexose,pyruvate,NA,103
ko:K00016,Ruminococcus_gnavus_AGR2154_HUN022,1,lactate,lactate,Primary Fermentation,Pyruvate,Lactate,NA,101
ko:K00134,Ruminococcus_gnavus_AGR2154_HUN022,1,glycolysis,glycolysis,Sugar,hexose,pyruvate,NA,101
ko:K00615,Ruminococcus_gnavus_AGR2154_HUN022,1,pentose_phosphate,pentose_phosphate,Sugar,pentose,pyruvate,NA,101
ko:K00616,Ruminococcus_gnavus_AGR2154_HUN022,1,pentose_phosphate,pentose_phosphate,Sugar,pentose,pyruvate,NA,101
ko:K00625,Ruminococcus_gnavus_AGR2154_HUN022,1,Acetogenesis,Acetate_5,Primary Fermentation,Acetyl-CoA + ADP phosphate (2 step),Acetate,NA,101
ko:K00850,Ruminococcus_gnavus_AGR2154_HUN022,1,glycolysis,glycolysis,Sugar,hexose,pyruvate,NA,101
ko:K00873,Ruminococcus_gnavus_AGR2154_HUN022,1,glycolysis,glycolysis,Sugar,hexose,pyruvate,NA,101
ko:K00882,Ruminococcus_gnavus_AGR2154_HUN022,1,fructose,fructose,Sugar,Fructose,"fructose-1,6-bisphosphate",NA,101
ko:K00925,Ruminococcus_gnavus_AGR2154_HUN022,1,Acetogenesis,Acetate_5,Primary Fermentation,Acetyl-CoA + ADP phosphate (2 step),Acetate,NA,101
ko:K00925,Ruminococcus_gnavus_AGR2154_HUN022,1,propionate,propanediol,Primary Fermentation,sugars,propionate,NA,101
ko:K00927,Ruminococcus_gnavus_AGR2154_HUN022,1,glycolysis,glycolysis,Sugar,hexose,pyruvate,NA,101
ko:K01624,Ruminococcus_gnavus_AGR2154_HUN022,1,glycolysis,glycolysis,Sugar,hexose,pyruvate,NA,101
ko:K01689,Ruminococcus_gnavus_AGR2154_HUN022,1,glycolysis,glycolysis,Sugar,hexose,pyruvate,NA,101
ko:K01699,Ruminococcus_gnavus_AGR2154_HUN022,1,propionate,propanediol,Primary Fermentation,sugars,propionate,NA,101
ko:K01783,Ruminococcus_gnavus_AGR2154_HUN022,1,pentose_phosphate,pentose_phosphate,Sugar,pentose,pyruvate,NA,101
ko:K01803,Ruminococcus_gnavus_AGR2154_HUN022,1,glycolysis,glycolysis,Sugar,hexose,pyruvate,NA,101
ko:K01808,Ruminococcus_gnavus_AGR2154_HUN022,1,pentose_phosphate,pentose_phosphate,Sugar,pentose,pyruvate,NA,101
ko:K01810,Ruminococcus_gnavus_AGR2154_HUN022,1,glycolysis,glycolysis,Sugar,hexose,pyruvate,NA,101
ko:K03778,Ruminococcus_gnavus_AGR2154_HUN022,1,lactate,lactate,Primary Fermentation,Pyruvate,Lactate,NA,101
ko:K04041,Ruminococcus_gnavus_AGR2154_HUN022,1,glycolysis,glycolysis,Sugar,hexose,pyruvate,NA,101
ko:K13920,Ruminococcus_gnavus_AGR2154_HUN022,1,propionate,propanediol,Primary Fermentation,sugars,propionate,NA,101
ko:K13922,Ruminococcus_gnavus_AGR2154_HUN022,1,propionate,propanediol,Primary Fermentation,sugars,propionate,NA,101
ko:K15024,Ruminococcus_gnavus_AGR2154_HUN022,1,Acetogenesis,Acetate_5,Primary Fermentation,Acetyl-CoA + ADP phosphate (2 step),Acetate,NA,101
ko:K15633,Ruminococcus_gnavus_AGR2154_HUN022,1,glycolysis,glycolysis,Sugar,hexose,pyruvate,NA,101
ko:K15635,Ruminococcus_gnavus_AGR2154_HUN022,1,glycolysis,glycolysis,Sugar,hexose,pyruvate,NA,101
ko:K21071,Ruminococcus_gnavus_AGR2154_HUN022,1,glycolysis,glycolysis,Sugar,hexose,pyruvate,NA,101
ko:K00016,Selenomonas_ruminantium_AC2024_P157,1,lactate,lactate,Primary Fermentation,Pyruvate,Lactate,NA,129
ko:K00033,Selenomonas_ruminantium_AC2024_P157,1,pentose_phosphate,pentose_phosphate,Sugar,pentose,pyruvate,NA,129
ko:K00134,Selenomonas_ruminantium_AC2024_P157,1,glycolysis,glycolysis,Sugar,hexose,pyruvate,NA,129
ko:K00615,Selenomonas_ruminantium_AC2024_P157,1,pentose_phosphate,pentose_phosphate,Sugar,pentose,pyruvate,NA,129
ko:K00850,Selenomonas_ruminantium_AC2024_P157,1,glycolysis,glycolysis,Sugar,hexose,pyruvate,NA,129
ko:K00873,Selenomonas_ruminantium_AC2024_P157,1,glycolysis,glycolysis,Sugar,hexose,pyruvate,NA,129
ko:K00882,Selenomonas_ruminantium_AC2024_P157,1,fructose,fructose,Sugar,Fructose,"fructose-1,6-bisphosphate",NA,129
ko:K00927,Selenomonas_ruminantium_AC2024_P157,1,glycolysis,glycolysis,Sugar,hexose,pyruvate,NA,129
ko:K01624,Selenomonas_ruminantium_AC2024_P157,1,glycolysis,glycolysis,Sugar,hexose,pyruvate,NA,129
ko:K01689,Selenomonas_ruminantium_AC2024_P157,1,glycolysis,glycolysis,Sugar,hexose,pyruvate,NA,129
ko:K01783,Selenomonas_ruminantium_AC2024_P157,1,pentose_phosphate,pentose_phosphate,Sugar,pentose,pyruvate,NA,129
ko:K01803,Selenomonas_ruminantium_AC2024_P157,1,glycolysis,glycolysis,Sugar,hexose,pyruvate,NA,129
ko:K01808,Selenomonas_ruminantium_AC2024_P157,1,pentose_phosphate,pentose_phosphate,Sugar,pentose,pyruvate,NA,129
ko:K01810,Selenomonas_ruminantium_AC2024_P157,1,glycolysis,glycolysis,Sugar,hexose,pyruvate,NA,129
ko:K01902,Selenomonas_ruminantium_AC2024_P157,1,Acetogenesis,Acetate_1,Secondary Fermentation,Acetyl-CoA + Succinate,Acetate,NA,129
ko:K01903,Selenomonas_ruminantium_AC2024_P157,1,Acetogenesis,Acetate_1,Secondary Fermentation,Acetyl-CoA + Succinate,Acetate,NA,129
ko:K04041,Selenomonas_ruminantium_AC2024_P157,1,glycolysis,glycolysis,Sugar,hexose,pyruvate,NA,129
ko:K15633,Selenomonas_ruminantium_AC2024_P157,1,glycolysis,glycolysis,Sugar,hexose,pyruvate,NA,129
ko:K15634,Selenomonas_ruminantium_AC2024_P157,1,glycolysis,glycolysis,Sugar,hexose,pyruvate,NA,129
ko:K18118,Selenomonas_ruminantium_AC2024_P157,1,Acetogenesis,Acetate_1,Secondary Fermentation,Acetyl-CoA + Succinate,Acetate,NA,129
ko:K00134,Succinivibrio_dextrinosolvens_DSM_3072,1,glycolysis,glycolysis,Sugar,hexose,pyruvate,NA,117
ko:K00615,Succinivibrio_dextrinosolvens_DSM_3072,1,pentose_phosphate,pentose_phosphate,Sugar,pentose,pyruvate,NA,117
ko:K00616,Succinivibrio_dextrinosolvens_DSM_3072,1,pentose_phosphate,pentose_phosphate,Sugar,pentose,pyruvate,NA,117
ko:K00850,Succinivibrio_dextrinosolvens_DSM_3072,1,glycolysis,glycolysis,Sugar,hexose,pyruvate,NA,117
ko:K00873,Succinivibrio_dextrinosolvens_DSM_3072,1,glycolysis,glycolysis,Sugar,hexose,pyruvate,NA,117
ko:K00925,Succinivibrio_dextrinosolvens_DSM_3072,1,Acetogenesis,Acetate_5,Primary Fermentation,Acetyl-CoA + ADP phosphate (2 step),Acetate,NA,117
ko:K00927,Succinivibrio_dextrinosolvens_DSM_3072,1,glycolysis,glycolysis,Sugar,hexose,pyruvate,NA,117
ko:K01624,Succinivibrio_dextrinosolvens_DSM_3072,1,glycolysis,glycolysis,Sugar,hexose,pyruvate,NA,117
ko:K01689,Succinivibrio_dextrinosolvens_DSM_3072,1,glycolysis,glycolysis,Sugar,hexose,pyruvate,NA,117
ko:K01783,Succinivibrio_dextrinosolvens_DSM_3072,1,pentose_phosphate,pentose_phosphate,Sugar,pentose,pyruvate,NA,117
ko:K01803,Succinivibrio_dextrinosolvens_DSM_3072,1,glycolysis,glycolysis,Sugar,hexose,pyruvate,NA,117
ko:K01807,Succinivibrio_dextrinosolvens_DSM_3072,1,pentose_phosphate,pentose_phosphate,Sugar,pentose,pyruvate,NA,117
ko:K01810,Succinivibrio_dextrinosolvens_DSM_3072,1,glycolysis,glycolysis,Sugar,hexose,pyruvate,NA,117
ko:K03778,Succinivibrio_dextrinosolvens_DSM_3072,1,lactate,lactate,Primary Fermentation,Pyruvate,Lactate,NA,117
ko:K04041,Succinivibrio_dextrinosolvens_DSM_3072,1,glycolysis,glycolysis,Sugar,hexose,pyruvate,NA,117
ko:K13788,Succinivibrio_dextrinosolvens_DSM_3072,1,Acetogenesis,Acetate_5,Primary Fermentation,Acetyl-CoA + ADP phosphate (2 step),Acetate,NA,117
ko:K15633,Succinivibrio_dextrinosolvens_DSM_3072,1,glycolysis,glycolysis,Sugar,hexose,pyruvate,NA,117
ko:K00033,bacteroides_vulgatus,1,pentose_phosphate,pentose_phosphate,Sugar,pentose,pyruvate,NA,137
ko:K00036,bacteroides_vulgatus,1,pentose_phosphate,pentose_phosphate,Sugar,pentose,pyruvate,NA,137
ko:K00134,bacteroides_vulgatus,1,glycolysis,glycolysis,Sugar,hexose,pyruvate,NA,137
ko:K00615,bacteroides_vulgatus,1,pentose_phosphate,pentose_phosphate,Sugar,pentose,pyruvate,NA,137
ko:K00616,bacteroides_vulgatus,1,pentose_phosphate,pentose_phosphate,Sugar,pentose,pyruvate,NA,137
ko:K00625,bacteroides_vulgatus,1,Acetogenesis,Acetate_5,Primary Fermentation,Acetyl-CoA + ADP phosphate (2 step),Acetate,NA,137
ko:K00850,bacteroides_vulgatus,1,glycolysis,glycolysis,Sugar,hexose,pyruvate,NA,137
ko:K00873,bacteroides_vulgatus,1,glycolysis,glycolysis,Sugar,hexose,pyruvate,NA,137
ko:K00925,bacteroides_vulgatus,1,Acetogenesis,Acetate_5,Primary Fermentation,Acetyl-CoA + ADP phosphate (2 step),Acetate,NA,137
ko:K00927,bacteroides_vulgatus,1,glycolysis,glycolysis,Sugar,hexose,pyruvate,NA,137
ko:K01057,bacteroides_vulgatus,1,pentose_phosphate,pentose_phosphate,Sugar,pentose,pyruvate,NA,137
ko:K01624,bacteroides_vulgatus,1,glycolysis,glycolysis,Sugar,hexose,pyruvate,NA,137
ko:K01689,bacteroides_vulgatus,1,glycolysis,glycolysis,Sugar,hexose,pyruvate,NA,137
ko:K01783,bacteroides_vulgatus,1,pentose_phosphate,pentose_phosphate,Sugar,pentose,pyruvate,NA,137
ko:K01803,bacteroides_vulgatus,1,glycolysis,glycolysis,Sugar,hexose,pyruvate,NA,137
ko:K01808,bacteroides_vulgatus,1,pentose_phosphate,pentose_phosphate,Sugar,pentose,pyruvate,NA,137
ko:K01810,bacteroides_vulgatus,1,glycolysis,glycolysis,Sugar,hexose,pyruvate,NA,137
ko:K01834,bacteroides_vulgatus,1,glycolysis,glycolysis,Sugar,hexose,pyruvate,NA,137
ko:K03778,bacteroides_vulgatus,1,lactate,lactate,Primary Fermentation,Pyruvate,Lactate,NA,137
ko:K04041,bacteroides_vulgatus,1,glycolysis,glycolysis,Sugar,hexose,pyruvate,NA,137
ko:K07404,bacteroides_vulgatus,1,pentose_phosphate,pentose_phosphate,Sugar,pentose,pyruvate,NA,137
ko:K11645,bacteroides_vulgatus,1,glycolysis,glycolysis,Sugar,hexose,pyruvate,NA,137
ko:K15633,bacteroides_vulgatus,1,glycolysis,glycolysis,Sugar,hexose,pyruvate,NA,137
ko:K15635,bacteroides_vulgatus,1,glycolysis,glycolysis,Sugar,hexose,pyruvate,NA,137
ko:K21071,bacteroides_vulgatus,1,glycolysis,glycolysis,Sugar,hexose,pyruvate,NA,137
ko:K22214,bacteroides_vulgatus,1,propionate,succinate,Secondary Fermentation,succinate,propionate,NA,137
ko:K00134,prevotella_bryantii,1,glycolysis,glycolysis,Sugar,hexose,pyruvate,NA,174
ko:K00850,prevotella_bryantii,1,glycolysis,glycolysis,Sugar,hexose,pyruvate,NA,174
ko:K00873,prevotella_bryantii,1,glycolysis,glycolysis,Sugar,hexose,pyruvate,NA,174
ko:K00925,prevotella_bryantii,1,Acetogenesis,Acetate_5,Primary Fermentation,Acetyl-CoA + ADP phosphate (2 step),Acetate,NA,174
ko:K00927,prevotella_bryantii,1,glycolysis,glycolysis,Sugar,hexose,pyruvate,NA,174
ko:K01624,prevotella_bryantii,1,glycolysis,glycolysis,Sugar,hexose,pyruvate,NA,174
ko:K01689,prevotella_bryantii,1,glycolysis,glycolysis,Sugar,hexose,pyruvate,NA,174
ko:K01803,prevotella_bryantii,1,glycolysis,glycolysis,Sugar,hexose,pyruvate,NA,174
ko:K01810,prevotella_bryantii,1,glycolysis,glycolysis,Sugar,hexose,pyruvate,NA,174
ko:K03778,prevotella_bryantii,1,lactate,lactate,Primary Fermentation,Pyruvate,Lactate,NA,174
ko:K04041,prevotella_bryantii,1,glycolysis,glycolysis,Sugar,hexose,pyruvate,NA,174
ko:K15633,prevotella_bryantii,1,glycolysis,glycolysis,Sugar,hexose,pyruvate,NA,174
ko:K15635,prevotella_bryantii,1,glycolysis,glycolysis,Sugar,hexose,pyruvate,NA,174
ko:K22214,prevotella_bryantii,1,propionate,succinate,Secondary Fermentation,succinate,propionate,NA,174
GH10,Butyrivibrio_sp_MC2013_HUN057,1,hemicellulose,hemicellulose,Plant Polymer Degradation,Hemicellulose,disaccharides + pentose + hexose,"Endo-Beta-1,4-Xylanases",209
GH106,Butyrivibrio_sp_MC2013_HUN057,1,hemicellulose,hemicellulose,Plant Polymer Degradation,Hemicellulose,disaccharides + pentose + hexose,"Beta-1,3-Glucanases",209
GH12,Butyrivibrio_sp_MC2013_HUN057,1,hemicellulose,hemicellulose,Plant Polymer Degradation,Hemicellulose,disaccharides + pentose + hexose,"Endoglucanases, Xylanases",209
GH120,Butyrivibrio_sp_MC2013_HUN057,1,disaccharides,disaccharides,Sugar,disaccharides,pentose + hexose,"Alpha-1,3-Glucosidases",209
GH125,Butyrivibrio_sp_MC2013_HUN057,1,disaccharides,disaccharides,Sugar,disaccharides,pentose + hexose,"Alpha-1,6-Mannosidases",209
GH127,Butyrivibrio_sp_MC2013_HUN057,1,hemicellulose,hemicellulose,Plant Polymer Degradation,Hemicellulose,disaccharides + pentose + hexose,Alpha-L-Fucosidases,209
GH13,Butyrivibrio_sp_MC2013_HUN057,14,starch,starch,Plant Polymer Degradation,Starch,Glucose,"Alpha-Amylases, Pullulanases, Cyclodextrin Glycosyltransferases",209
